Path, MIP, Institute, Model, Experiment, Ensemble, Table, Variable, Allocation (TB), Current Usage (TB), Percent used
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r5i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r5i1p1f1, , , 1.97, 2.07, 105.08
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r6i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r6i1p1f1, , , 1.97, 2.07, 105.08
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Primday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Primday, , 4.31, 4.54, 105.34
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/hist-1950/r4i1p1f1, HighResMIP, ECMWF, ECMWF-IFS-HR, hist-1950, r4i1p1f1, , , 1.34, 1.41, 105.22
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Prim6hr, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Prim6hr, , 0.28, 0.29, 103.57
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Prim3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Prim3hrPt, , 3.53, 3.72, 105.38
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/PrimOmon, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, PrimOmon, , 0.89, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Prim1hr, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Prim1hr, , 2.9, 3.05, 105.17
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/PrimOday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, PrimOday, , 0.36, 0.37, 102.78
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/PrimmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, PrimmonZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Prim3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Prim3hr, , 1.06, 1.12, 105.66
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Prim6hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Prim6hrPt, , 0.11, 0.12, 109.09
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-LL/spinup-1950, HighResMIP, MOHC, HadGEM3-GC31-LL, spinup-1950, , , , 0.29, 0.3, 103.45
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-LL/control-1950, HighResMIP, MOHC, HadGEM3-GC31-LL, control-1950, , , , 0.99, 1.02, 103.03
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-LR/control-1950, HighResMIP, ECMWF, ECMWF-IFS-LR, control-1950, , , , 0.19, 0.2, 105.26
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/control-1950, HighResMIP, ECMWF, ECMWF-IFS-HR, control-1950, , , , 2.06, 2.17, 105.34
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-MR/control-1950, HighResMIP, ECMWF, ECMWF-IFS-MR, control-1950, , , , 1.94, 2.04, 105.15
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-LR/highresSST-present, HighResMIP, ECMWF, ECMWF-IFS-LR, highresSST-present, , , , 0.88, 0.93, 105.68
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/highresSST-present, HighResMIP, ECMWF, ECMWF-IFS-HR, highresSST-present, , , , 3.08, 3.24, 105.19
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-LR/spinup-1950, HighResMIP, ECMWF, ECMWF-IFS-LR, spinup-1950, , , , 0.1, 0.1, 100.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-MR/spinup-1950, HighResMIP, ECMWF, ECMWF-IFS-MR, spinup-1950, , , , 0.94, 0.99, 105.32
/badc/cmip6/data/PRIMAVERA/HighResMIP/ECMWF/ECMWF-IFS-HR/spinup-1950, HighResMIP, ECMWF, ECMWF-IFS-HR, spinup-1950, , , , 0.95, 1.0, 105.26
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/PrimmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, PrimmonZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Primday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Primday, , 4.31, 4.54, 105.34
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Prim3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Prim3hrPt, , 3.53, 2.32, 65.72
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-HR4/highresSST-present, HighResMIP, CMCC, CMCC-CM2-HR4, highresSST-present, , , , 0.06, 0.06, 100.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future, HighResMIP, CMCC, CMCC-CM2-HR4, highres-future, , , , 0.49, 0.52, 106.12
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-HR4/highresSST-future, HighResMIP, CMCC, CMCC-CM2-HR4, highresSST-future, , , , 0.03, 0.03, 100.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950, HighResMIP, CMCC, CMCC-CM2-HR4, hist-1950, , , , 0.89, 0.94, 105.62
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Prim3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Prim3hr, , 1.06, 0.7, 66.04
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Prim6hr, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Prim6hr, , 0.28, 0.12, 42.86
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/PrimOmon, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, PrimOmon, , 0.89, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, , , , 0.91, 0.96, 105.49
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, , , , 1.65, 1.74, 105.45
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/PrimOday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, PrimOday, , 0.36, 0.37, 102.78
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-HR4/control-1950, HighResMIP, CMCC, CMCC-CM2-HR4, control-1950, , , , 1.39, 1.46, 105.04
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-present, HighResMIP, CMCC, CMCC-CM2-VHR4, highresSST-present, , , , 0.81, 0.85, 104.94
/badc/cmip6/data/PRIMAVERA/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future, HighResMIP, CMCC, CMCC-CM2-VHR4, highresSST-future, , , , 0.45, 0.47, 104.44
/badc/cmip6/data/CMIP6/HighResMIP/AWI/AWI-CM-1-1-HR/hist-1950, HighResMIP, AWI, AWI-CM-1-1-HR, hist-1950, , , , 16.83, 0.5, 2.97
/badc/cmip6/data/CMIP6/HighResMIP/AWI/AWI-CM-1-1-LR/hist-1950, HighResMIP, AWI, AWI-CM-1-1-LR, hist-1950, , , , 2.63, 0.05, 1.9
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, , , , 6.13, 4.93, 80.42
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-MM/spinup-1950, HighResMIP, MOHC, HadGEM3-GC31-MM, spinup-1950, , , , 1.81, 1.47, 81.22
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/PrimOmon, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, PrimOmon, , 1.39, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Primday, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Primday, , 6.74, 7.09, 105.19
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/PrimmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, PrimmonZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/PrimOday, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, PrimOday, , 0.57, 0.29, 50.88
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Prim6hr, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Prim6hr, , 0.43, 0.45, 104.65
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Prim6hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Prim6hrPt, , 0.18, 0.19, 105.56
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Prim3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Prim3hr, , 1.65, 1.74, 105.45
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Prim3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Prim3hrPt, , 5.49, 5.78, 105.28
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Prim1hr, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Prim1hr, , 4.51, 4.75, 105.32
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Prim6hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Prim6hr, , 0.43, 0.18, 41.86
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Prim3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Prim3hrPt, , 5.49, 3.61, 65.76
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Prim3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Prim3hr, , 1.65, 1.09, 66.06
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/PrimOday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, PrimOday, , 2.52, 5.87, 232.94
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Primday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Primday, , 7.1, 7.47, 105.21
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/PrimmonZ, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, PrimmonZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/PrimdayPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, PrimdayPt, , 1.14, 1.2, 105.26
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highres-future, HighResMIP, EC-Earth-Consortium, EC-Earth3P, highres-future, , , , 6.65, 3.28, 49.32
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r1i1p2f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r1i1p2f1, , , 5.58, 4.82, 86.38
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/PrimdayPt, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, PrimdayPt, , 1.78, 1.87, 105.06
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/PrimdayPt, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, PrimdayPt, , 1.78, 1.87, 105.06
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/PrimdayPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, PrimdayPt, , 1.14, 1.2, 105.26
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/PrimOmon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, PrimOmon, , 1.75, 13.52, 772.57
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r2i1p2f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r2i1p2f1, , , 5.63, 4.88, 86.68
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Ofx, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Ofx, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/Ofx, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i1p1f1/Ofx, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, , , 4.8, 4.47, 93.12
/badc/cmip6/data/PRIMAVERA/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/PrimSIday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, PrimSIday, , 2.04, 2.15, 105.39
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highresSST-future, HighResMIP, EC-Earth-Consortium, EC-Earth3P, highresSST-future, , , , 3.85, 0.76, 19.74
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-future/r1i1p1f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-future, r1i1p1f1, , , 5.11, 2.15, 42.07
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-future/r2i1p1f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-future, r2i1p1f1, , , 5.26, 2.47, 46.96
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-future/r3i1p1f1, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-future, r3i1p1f1, , , 4.83, 1.58, 32.71
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P/highresSST-present, HighResMIP, EC-Earth-Consortium, EC-Earth3P, highresSST-present, , , , 7.44, 1.93, 25.94
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/AERmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, AERmon, , 0.16, 0.0, 0.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Primday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Primday, , 5.0, 0.06, 1.2
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Prim6hrPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Prim6hrPt, , 0.12, 0.09, 75.0
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Prim3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Prim3hr, , 0.59, 0.26, 44.07
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Prim6hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Prim6hr, , 2.29, 0.94, 41.05
/badc/cmip6/data/PRIMAVERA/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highresSST-present/r3i1p1f1/Primmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highresSST-present, r3i1p1f1, Primmon, , 0.01, 0.0, 0.0
